CO,PM2.5,PM10,TSP,Slope,Air volume,Distance
35.4,4,4.2,5.9,0,0.9,50
35.3,4,4.2,5.9,0,0.9,50
35.2,4,4.2,5.8,0,0.9,50
35.1,4,4.2,5.8,0,0.9,50
35.1,4,4.2,5.8,0,0.9,50
35,4,4.2,5.8,0,0.9,50
34.9,4,4.2,5.8,0,0.9,50
34.8,4,4.2,5.8,0,0.9,50
34.8,4,4.2,5.8,0,0.9,50
34.7,4,4.2,5.9,0,0.9,50
34.7,4,4.2,5.9,0,0.9,50
34.6,4,4.2,5.9,0,0.9,50
34.5,4,4.2,5.9,0,0.9,50
34.3,4,4.2,5.9,0,0.9,50
34.2,4,4.2,5.8,0,0.9,50
34.2,4,4.2,5.8,0,0.9,50
34.1,4,4.2,5.8,0,0.9,50
34,4,4.2,5.8,0,0.9,50
33.9,4,4.2,5.8,0,0.9,50
33.8,4,4.2,5.7,0,0.9,50
33.8,4,4.2,5.6,0,0.9,50
33.7,4,4.2,5.6,0,0.9,50
33.6,4,4.1,5.6,0,0.9,50
33.5,4,4.1,5.6,0,0.9,50
33.5,3.9,4.1,5.6,0,0.9,50
33.4,3.9,4.1,5.6,0,0.9,50
33.3,3.9,4.1,5.6,0,0.9,50
33.3,3.9,4.1,5.5,0,0.9,50
33.2,3.9,4.1,5.5,0,0.9,50
33,3.9,4.1,5.5,0,0.9,50
33,3.9,4.1,5.6,0,0.9,50
33,3.9,4.1,5.6,0,0.9,50
32.9,3.9,4.1,5.6,0,0.9,50
32.8,3.9,4.1,5.6,0,0.9,50
32.8,3.9,4.1,5.6,0,0.9,50
32.7,3.9,4.1,5.8,0,0.9,50
32.6,3.9,4.1,5.8,0,0.9,50
32.6,3.9,4.1,5.8,0,0.9,50
32.5,3.9,4.1,5.7,0,0.9,50
32.5,3.9,4.1,5.7,0,0.9,50
32.4,3.9,4.1,5.7,0,0.9,50
32.3,3.9,4.1,5.7,0,0.9,50
32.2,3.9,4.1,5.7,0,0.9,50
32.2,3.9,4.1,5.7,0,0.9,50
32.1,3.9,4.1,5.7,0,0.9,50
32,3.9,4.1,5.8,0,0.9,50
31.9,3.9,4.1,5.8,0,0.9,50
31.9,3.9,4.2,5.9,0,0.9,50
31.8,3.9,4.2,6,0,0.9,50
31.8,3.9,4.2,6,0,0.9,50
31.6,4,4.2,6.1,0,0.9,50
31.5,4,4.2,6.1,0,0.9,50
31.5,4,4.2,6.1,0,0.9,50
31.4,4,4.2,6.2,0,0.9,50
31.4,4,4.2,6.2,0,0.9,50
31.3,4,4.2,6.2,0,0.9,50
31.3,4,4.2,6.2,0,0.9,50
31.2,4,4.2,6.3,0,0.9,50
31.2,4,4.2,6.3,0,0.9,50
31.1,4,4.2,6.3,0,0.9,50
31,4,4.2,6.2,0,0.9,50
31,4,4.2,6.2,0,0.9,50
30.9,4,4.2,6.2,0,0.9,50
30.8,4,4.2,6.3,0,0.9,50
30.8,4,4.2,6.3,0,0.9,50
30.7,3.9,4.3,6.5,0,0.9,50
30.7,3.9,4.3,6.5,0,0.9,50
30.5,3.9,4.2,6.5,0,0.9,50
30.5,3.9,4.2,6.5,0,0.9,50
30.3,3.9,4.2,6.5,0,0.9,50
30.2,3.9,4.2,6.5,0,0.9,50
30.2,3.9,4.2,6.5,0,0.9,50
30.2,3.9,4.2,6.5,0,0.9,50
30.1,3.9,4.2,6.5,0,0.9,50
30.1,3.9,4.2,6.5,0,0.9,50
30,3.8,4.2,6.5,0,0.9,50
30,3.8,4.1,6.5,0,0.9,50
30,3.8,4.1,6.5,0,0.9,50
29.9,3.8,4.2,6.5,0,0.9,50
29.9,3.8,4.2,6.5,0,0.9,50
29.8,3.8,4.2,6.5,0,0.9,50
29.7,3.9,4.2,6.6,0,0.9,50
29.7,3.9,4.2,6.6,0,0.9,50
29.6,3.9,4.2,6.6,0,0.9,50
29.6,3.9,4.2,6.6,0,0.9,50
29.5,3.9,4.3,6.7,0,0.9,50
29.4,4,4.3,6.8,0,0.9,50
29.3,4,4.3,6.8,0,0.9,50
29.2,4,4.3,6.8,0,0.9,50
29.2,4,4.4,6.9,0,0.9,50
29,4,4.4,6.9,0,0.9,50
29,4,4.4,6.8,0,0.9,50
28.9,4,4.4,6.8,0,0.9,50
28.9,4,4.4,6.8,0,0.9,50
28.8,4,4.4,6.8,0,0.9,50
28.8,4.1,4.4,6.8,0,0.9,50
28.8,4.1,4.4,6.9,0,0.9,50
28.7,4.1,4.4,6.9,0,0.9,50
28.7,4.1,4.4,6.9,0,0.9,50
28.6,4.1,4.5,6.9,0,0.9,50
28.4,4.1,4.5,6.9,0,0.9,50
28.4,4.1,4.5,7,0,0.9,50
28.3,4.1,4.5,7,0,0.9,50
28.3,4.1,4.5,7,0,0.9,50
28.2,4.1,4.5,7.1,0,0.9,50
28.2,4.1,4.5,7.1,0,0.9,50
28.2,4.1,4.5,7.1,0,0.9,50
28.1,4.1,4.5,7.2,0,0.9,50
28.1,4.1,4.5,7.2,0,0.9,50
28.1,4.1,4.5,7.2,0,0.9,50
28.1,4.1,4.5,7.2,0,0.9,50
28,4.1,4.5,7.1,0,0.9,50
28,4.1,4.5,7.1,0,0.9,50
27.9,4.1,4.5,7.1,0,0.9,50
27.9,4.1,4.5,7.1,0,0.9,50
27.7,4.1,4.5,7.1,0,0.9,50
27.7,4.1,4.5,7.1,0,0.9,50
27.6,4.1,4.5,7.1,0,0.9,50
27.5,4.1,4.5,7.1,0,0.9,50
27.5,4.1,4.5,7.1,0,0.9,50
27.5,4.1,4.5,7.1,0,0.9,50
27.4,4.1,4.5,7.1,0,0.9,50
27.4,4.1,4.5,7.1,0,0.9,50
27.3,4.1,4.5,6.9,0,0.9,50
27.3,4.1,4.5,6.9,0,0.9,50
27.3,4.1,4.4,6.8,0,0.9,50
27.2,4.1,4.4,6.8,0,0.9,50
27.2,4.1,4.4,6.7,0,0.9,50
27.1,4.1,4.4,6.7,0,0.9,50
27.1,4.1,4.4,6.8,0,0.9,50
27,4.1,4.4,6.8,0,0.9,50
27,4.1,4.4,6.8,0,0.9,50
26.9,4.1,4.4,6.8,0,0.9,50
26.9,4.1,4.4,6.8,0,0.9,50
26.8,4.1,4.4,6.8,0,0.9,50
26.7,4.1,4.4,6.8,0,0.9,50
26.7,4.1,4.4,6.8,0,0.9,50
26.6,4.1,4.4,6.8,0,0.9,50
26.6,4.1,4.4,6.8,0,0.9,50
26.5,4.1,4.4,6.9,0,0.9,50
26.5,4.1,4.4,6.9,0,0.9,50
26.3,4,4.4,6.8,0,0.9,50
26.3,4,4.4,6.8,0,0.9,50
26.3,4,4.3,6.6,0,0.9,50
26.2,4,4.3,6.6,0,0.9,50
26.2,3.9,4.2,6.5,0,0.9,50
26.1,3.9,4.2,6.5,0,0.9,50
26.1,3.9,4.2,6.4,0,0.9,50
26,3.9,4.2,6.4,0,0.9,50
26,3.8,4.1,6.3,0,0.9,50
25.9,3.8,4.1,6.3,0,0.9,50
25.9,3.7,4,6.2,0,0.9,50
25.8,3.7,4,6.2,0,0.9,50
25.8,3.7,4,6.1,0,0.9,50
25.8,3.7,4,6.1,0,0.9,50
25.7,3.6,3.9,5.9,0,0.9,50
25.7,3.6,3.9,5.9,0,0.9,50
25.6,3.5,3.8,5.8,0,0.9,50
25.6,3.5,3.8,5.8,0,0.9,50
25.6,3.5,3.7,5.7,0,0.9,50
25.5,3.5,3.7,5.7,0,0.9,50
25.5,3.4,3.7,5.6,0,0.9,50
25.4,3.4,3.7,5.6,0,0.9,50
25.4,3.4,3.6,5.4,0,0.9,50
25.4,3.4,3.6,5.4,0,0.9,50
25.3,3.4,3.6,5.2,0,0.9,50
25.3,3.4,3.6,5.2,0,0.9,50
25.3,3.3,3.5,5,0,0.9,50
25.2,3.3,3.5,5,0,0.9,50
25,3.3,3.4,4.9,0,0.9,50
25,3.3,3.4,4.9,0,0.9,50
24.9,3.2,3.4,4.9,0,0.9,50
24.9,3.2,3.4,4.9,0,0.9,50
24.8,3.2,3.4,4.8,0,0.9,50
24.7,3.2,3.4,4.8,0,0.9,50
24.7,3.1,3.3,4.8,0,0.9,50
24.6,3.1,3.3,4.8,0,0.9,50
24.6,3.1,3.3,4.7,0,0.9,50
24.6,3.1,3.3,4.7,0,0.9,50
24.6,3,3.2,4.6,0,0.9,50
24.5,3,3.2,4.6,0,0.9,50
24.5,3,3.2,4.6,0,0.9,50
24.5,3,3.2,4.6,0,0.9,50
24.4,3,3.2,4.5,0,0.9,50
24.4,3,3.2,4.5,0,0.9,50
24.4,3,3.1,4.5,0,0.9,50
24.3,3,3.1,4.5,0,0.9,50
24.3,2.9,3.1,4.4,0,0.9,50
24.2,2.9,3.1,4.4,0,0.9,50
24.2,2.9,3,4.3,0,0.9,50
24.1,2.9,3,4.3,0,0.9,50
24.1,2.9,3,4.2,0,0.9,50
24,2.9,3,4.2,0,0.9,50
24,2.8,3,4.2,0,0.9,50
23.9,2.8,3,4.2,0,0.9,50
23.9,2.8,2.9,4.1,0,0.9,50
23.7,2.8,2.9,4.1,0,0.9,50
23.7,2.7,2.8,4,0,0.9,50
23.6,2.7,2.8,4,0,0.9,50
23.6,2.7,2.8,3.9,0,0.9,50
23.5,2.7,2.8,3.9,0,0.9,50
23.5,2.7,2.8,3.9,0,0.9,50
23.4,2.7,2.8,3.9,0,0.9,50
23.4,2.6,2.8,3.9,0,0.9,50
23.3,2.6,2.8,3.9,0,0.9,50
23.3,2.6,2.8,3.9,0,0.9,50
23.2,2.6,2.8,3.9,0,0.9,50
23.2,2.7,2.8,3.9,0,0.9,50
23.2,2.7,2.8,3.9,0,0.9,50
23.1,2.7,2.8,3.9,0,0.9,50
23,2.7,2.8,3.9,0,0.9,50
23,2.7,2.8,3.9,0,0.9,50
23,2.7,2.8,3.9,0,0.9,50
22.9,2.7,2.8,3.9,0,0.9,50
22.9,2.7,2.8,3.9,0,0.9,50
22.9,2.7,2.8,4,0,0.9,50
22.8,2.7,2.8,4,0,0.9,50
22.8,2.7,2.8,4,0,0.9,50
22.7,2.7,2.8,4,0,0.9,50
22.7,2.7,2.8,4,0,0.9,50
22.6,2.7,2.8,4,0,0.9,50
22.4,2.7,2.8,4,0,0.9,50
22.4,2.7,2.8,4,0,0.9,50
22.3,2.7,2.8,4,0,0.9,50
22.2,2.7,2.8,4,0,0.9,50
22.2,2.7,2.8,3.9,0,0.9,50
22.1,2.7,2.8,3.9,0,0.9,50
22.1,2.7,2.8,3.9,0,0.9,50
22,2.7,2.8,3.9,0,0.9,50
22,2.7,2.8,3.9,0,0.9,50
21.9,2.7,2.8,3.9,0,0.9,50
21.9,2.7,2.8,3.9,0,0.9,50
21.8,2.7,2.8,3.9,0,0.9,50
21.8,2.7,2.8,3.8,0,0.9,50
21.7,2.7,2.8,3.8,0,0.9,50
21.7,2.7,2.8,3.8,0,0.9,50
21.7,2.7,2.8,3.8,0,0.9,50
21.6,2.7,2.8,3.8,0,0.9,50
21.6,2.7,2.8,3.8,0,0.9,50
21.6,2.7,2.8,3.9,0,0.9,50
21.5,2.7,2.8,3.9,0,0.9,50
21.4,2.7,2.8,3.9,0,0.9,50
21.4,2.7,2.8,3.9,0,0.9,50
21.3,2.8,2.9,3.9,0,0.9,50
21.3,2.8,2.9,3.9,0,0.9,50
21.2,2.8,2.9,3.9,0,0.9,50
21.2,2.8,2.9,3.9,0,0.9,50
21,2.8,2.9,4,0,0.9,50
21,2.8,2.9,4,0,0.9,50
20.9,2.8,2.9,4,0,0.9,50
20.9,2.8,2.9,4,0,0.9,50
20.8,2.8,3,4.1,0,0.9,50
20.8,2.8,3,4.1,0,0.9,50
20.7,2.9,3,4.1,0,0.9,50
20.7,2.9,3,4.1,0,0.9,50
20.6,2.9,3,4.1,0,0.9,50
20.6,2.9,3,4.1,0,0.9,50
20.6,2.9,3,4.2,0,0.9,50
20.6,2.9,3,4.2,0,0.9,50
20.5,2.9,3,4.2,0,0.9,50
20.5,2.9,3,4.2,0,0.9,50
20.5,2.9,3,4.2,0,0.9,50
20.5,2.9,3,4.2,0,0.9,50
20.4,2.9,3,4.2,0,0.9,50
20.4,2.9,3,4.2,0,0.9,50
20.4,2.9,3,4.2,0,0.9,50
20.3,2.9,3,4.2,0,0.9,50
20.2,2.9,3,4.2,0,0.9,50
20.2,2.9,3,4.2,0,0.9,50
20.1,2.9,3,4.2,0,0.9,50
20.1,2.9,3,4.2,0,0.9,50
20,2.8,3,4.2,0,0.9,50
19.9,2.8,3,4.2,0,0.9,50
19.9,2.8,3,4.2,0,0.9,50
19.7,2.8,3,4.2,0,0.9,50
19.7,2.8,2.9,4.1,0,0.9,50
19.6,2.8,2.9,4.1,0,0.9,50
19.6,2.8,2.9,4.1,0,0.9,50
19.5,2.8,2.9,4.1,0,0.9,50
19.5,2.8,2.9,4.2,0,0.9,50
19.4,2.8,2.9,4.2,0,0.9,50
19.4,2.8,2.9,4.2,0,0.9,50
19.4,2.8,2.9,4.1,0,0.9,50
19.3,2.8,2.9,4.2,0,0.9,50
19.3,2.8,2.9,4.2,0,0.9,50
19.3,2.8,2.9,4.1,0,0.9,50
19.2,2.8,2.9,4.1,0,0.9,50
19.2,2.8,2.9,4.2,0,0.9,50
19.2,2.8,2.9,4.2,0,0.9,50
19.1,2.8,2.9,4.2,0,0.9,50
19.1,2.8,2.9,4.2,0,0.9,50
19.1,2.8,2.9,4.2,0,0.9,50
19,2.8,2.9,4.3,0,0.9,50
19,2.7,2.9,4.3,0,0.9,50
18.9,2.7,2.9,4.3,0,0.9,50
18.9,2.7,2.9,4.3,0,0.9,50
18.8,2.7,2.9,4.3,0,0.9,50
18.8,2.7,2.8,4.2,0,0.9,50
18.8,2.7,2.8,4.2,0,0.9,50
18.7,2.7,2.8,4.2,0,0.9,50
18.6,2.7,2.8,4.2,0,0.9,50
18.6,2.7,2.8,4.1,0,0.9,50
18.4,2.7,2.8,4.1,0,0.9,50
18.4,2.6,2.8,4.1,0,0.9,50
18.3,2.6,2.8,4.1,0,0.9,50
18.3,2.6,2.7,4.1,0,0.9,50
18.2,2.6,2.7,4.1,0,0.9,50
18.2,2.6,2.7,4,0,0.9,50
18.1,2.6,2.7,4,0,0.9,50
18.1,2.6,2.7,4,0,0.9,50
18,2.5,2.7,3.9,0,0.9,50
18,2.5,2.6,3.9,0,0.9,50
18,2.5,2.6,3.9,0,0.9,50
17.9,2.5,2.6,3.8,0,0.9,50
17.9,2.5,2.6,3.8,0,0.9,50
17.9,2.5,2.6,3.8,0,0.9,50
17.8,2.5,2.6,3.8,0,0.9,50
17.8,2.5,2.6,3.8,0,0.9,50
17.8,2.5,2.6,3.8,0,0.9,50
17.8,2.5,2.6,3.8,0,0.9,50
17.8,2.5,2.6,3.8,0,0.9,50
17.7,2.5,2.6,3.8,0,0.9,50
17.7,2.5,2.6,3.8,0,0.9,50
17.7,2.5,2.6,3.8,0,0.9,50
17.7,2.5,2.6,3.8,0,0.9,50
17.6,2.5,2.6,3.8,0,0.9,50
17.6,2.5,2.6,3.8,0,0.9,50
17.5,2.5,2.6,3.8,0,0.9,50
17.5,2.5,2.6,3.8,0,0.9,50
17.4,2.5,2.6,3.8,0,0.9,50
17.4,2.5,2.6,3.8,0,0.9,50
17.3,2.5,2.6,3.8,0,0.9,50
17.3,2.5,2.6,3.8,0,0.9,50
17.3,2.5,2.6,3.8,0,0.9,50
17.1,2.5,2.6,3.8,0,0.9,50
17.1,2.5,2.6,3.8,0,0.9,50
17.1,2.5,2.6,3.9,0,0.9,50
17.1,2.5,2.6,3.9,0,0.9,50
17.1,2.6,2.7,4,0,0.9,50
17,2.6,2.7,4,0,0.9,50
17,2.6,2.7,4,0,0.9,50
17,2.6,2.7,4,0,0.9,50
16.9,2.6,2.7,4,0,0.9,50
16.9,2.6,2.7,4.1,0,0.9,50
16.9,2.6,2.7,4.1,0,0.9,50
16.8,2.6,2.7,4.1,0,0.9,50
16.8,2.6,2.8,4.1,0,0.9,50
16.8,2.6,2.8,4.1,0,0.9,50
16.8,2.6,2.8,4.1,0,0.9,50
16.7,2.7,2.8,4.2,0,0.9,50
16.7,2.7,2.8,4.2,0,0.9,50
16.7,2.7,2.8,4.3,0,0.9,50
16.7,2.7,2.8,4.3,0,0.9,50
16.7,2.7,2.8,4.3,0,0.9,50
16.7,2.7,2.8,4.3,0,0.9,50
16.6,2.7,2.8,4.3,0,0.9,50
16.6,2.7,2.8,4.3,0,0.9,50
16.5,2.7,2.8,4.3,0,0.9,50
16.5,2.7,2.8,4.3,0,0.9,50
16.5,2.7,2.9,4.4,0,0.9,50
16.4,2.7,2.9,4.4,0,0.9,50
16.4,2.7,2.9,4.4,0,0.9,50
16.3,2.7,2.9,4.4,0,0.9,50
16.3,2.7,2.9,4.4,0,0.9,50
16.2,2.8,2.9,4.5,0,0.9,50
16.2,2.8,2.9,4.5,0,0.9,50
16.2,2.8,2.9,4.6,0,0.9,50
16.2,2.8,3,4.6,0,0.9,50
16.2,2.8,3,4.6,0,0.9,50
16.1,2.9,3,4.7,0,0.9,50
16.1,2.9,3,4.7,0,0.9,50
16.1,2.9,3,4.7,0,0.9,50
16.1,2.9,3.1,4.8,0,0.9,50
16,2.9,3.1,4.8,0,0.9,50
16,2.9,3.1,5,0,0.9,50
15.9,2.9,3.1,5,0,0.9,50
15.9,2.9,3.1,5.1,0,0.9,50
15.7,2.9,3.1,5.1,0,0.9,50
15.7,2.9,3.1,5.1,0,0.9,50
15.7,2.9,3.1,5.1,0,0.9,50
15.6,2.9,3.1,5.1,0,0.9,50
15.6,2.9,3.1,5.1,0,0.9,50
15.5,3,3.2,5.1,0,0.9,50
15.5,3,3.2,5.1,0,0.9,50
15.5,3,3.2,5.1,0,0.9,50
15.4,3,3.2,5.1,0,0.9,50
15.4,3,3.2,5.1,0,0.9,50
15.4,3,3.2,5.2,0,0.9,50
15.4,3,3.2,5.2,0,0.9,50
15.3,3,3.2,5.2,0,0.9,50
15.3,3,3.2,5.2,0,0.9,50
15.3,3,3.2,5.2,0,0.9,50
15.3,3,3.2,5.2,0,0.9,50
15.2,3,3.2,5.2,0,0.9,50
15.2,3,3.2,5.2,0,0.9,50
15.2,3,3.2,5.2,0,0.9,50
15.1,3,3.2,5.2,0,0.9,50
15.1,3,3.2,5.2,0,0.9,50
15,3,3.2,5.2,0,0.9,50
15,3,3.2,5.2,0,0.9,50
15,3,3.2,5.2,0,0.9,50
14.9,3,3.2,5.2,0,0.9,50
14.9,3,3.2,5.1,0,0.9,50
14.8,3,3.2,5.1,0,0.9,50
14.8,3,3.2,5.1,0,0.9,50
14.8,3,3.2,5.2,0,0.9,50
14.7,3,3.2,5.2,0,0.9,50
14.7,3,3.2,5.2,0,0.9,50
14.7,3,3.2,5.2,0,0.9,50
14.7,3,3.2,5.2,0,0.9,50
14.6,3,3.2,5.1,0,0.9,50
14.6,3,3.2,5.1,0,0.9,50
14.6,3,3.2,5.1,0,0.9,50
14.6,3,3.2,5.1,0,0.9,50
14.4,3.1,3.3,5.1,0,0.9,50
14.4,3.1,3.3,5.2,0,0.9,50
14.4,3.1,3.3,5.2,0,0.9,50
14.3,3.1,3.3,5.2,0,0.9,50
14.3,3.1,3.3,5.1,0,0.9,50
14.3,3.1,3.3,5.1,0,0.9,50
14.3,3.1,3.3,5.2,0,0.9,50
14.2,3.1,3.3,5.2,0,0.9,50
14.2,3.1,3.3,5.2,0,0.9,50
14.2,3.1,3.3,5.1,0,0.9,50
14.1,3.1,3.3,5.1,0,0.9,50
14.1,3,3.3,5.1,0,0.9,50
14.1,3,3.2,5.1,0,0.9,50
14.1,3,3.2,5.1,0,0.9,50
14,3,3.2,5,0,0.9,50
14,3,3.2,5,0,0.9,50
13.9,3,3.2,5,0,0.9,50
13.9,3,3.2,5,0,0.9,50
13.8,3,3.2,4.9,0,0.9,50
13.8,3,3.1,4.7,0,0.9,50
13.8,3,3.1,4.7,0,0.9,50
13.7,3,3.1,4.7,0,0.9,50
13.7,2.9,3.1,4.7,0,0.9,50
13.7,2.9,3.1,4.7,0,0.9,50
13.6,2.9,3.1,4.7,0,0.9,50
13.6,2.9,3.1,4.7,0,0.9,50
13.6,2.9,3.1,4.7,0,0.9,50
13.6,2.9,3.1,4.7,0,0.9,50
13.5,2.9,3.1,4.7,0,0.9,50
13.5,2.9,3.1,4.7,0,0.9,50
13.5,2.9,3.1,4.7,0,0.9,50
13.4,2.9,3.1,4.7,0,0.9,50
13.4,2.9,3.1,4.7,0,0.9,50
13.4,2.9,3.1,4.7,0,0.9,50
13.3,2.9,3,4.6,0,0.9,50
13.3,2.9,3,4.6,0,0.9,50
13.2,2.8,3,4.6,0,0.9,50
13.1,2.8,3,4.6,0,0.9,50
13,2.8,3,4.6,0,0.9,50
13,2.8,3,4.6,0,0.9,50
13,2.8,2.9,4.6,0,0.9,50
12.9,2.8,2.9,4.6,0,0.9,50
12.9,2.7,2.9,4.5,0,0.9,50
12.9,2.7,2.9,4.5,0,0.9,50
12.8,2.7,2.8,4.4,0,0.9,50
12.8,2.7,2.8,4.4,0,0.9,50
12.8,2.6,2.7,4.3,0,0.9,50
12.8,2.6,2.7,4.3,0,0.9,50
12.7,2.6,2.7,4.3,0,0.9,50
12.7,2.6,2.7,4.3,0,0.9,50
12.7,2.5,2.7,4.2,0,0.9,50
12.7,2.5,2.7,4.2,0,0.9,50
12.6,2.5,2.6,4.1,0,0.9,50
12.6,2.5,2.6,4.1,0,0.9,50
12.6,2.5,2.6,4.1,0,0.9,50
12.5,2.5,2.6,4,0,0.9,50
12.5,2.4,2.6,4,0,0.9,50
12.5,2.4,2.6,4,0,0.9,50
12.4,2.4,2.5,3.9,0,0.9,50
12.4,2.4,2.5,3.9,0,0.9,50
12.4,2.4,2.5,3.9,0,0.9,50
12.4,2.4,2.5,3.9,0,0.9,50
12.3,2.4,2.5,3.8,0,0.9,50
12.3,2.4,2.5,3.8,0,0.9,50
12.3,2.4,2.5,3.8,0,0.9,50
12.2,2.4,2.5,3.8,0,0.9,50
12.2,2.3,2.5,3.7,0,0.9,50
12.2,2.3,2.5,3.7,0,0.9,50
12.2,2.3,2.4,3.6,0,0.9,50
12.1,2.3,2.4,3.6,0,0.9,50
12.1,2.3,2.4,3.6,0,0.9,50
12.1,2.3,2.4,3.6,0,0.9,50
12.1,2.3,2.4,3.6,0,0.9,50
12.1,2.3,2.4,3.6,0,0.9,50
12,2.3,2.4,3.6,0,0.9,50
12,2.3,2.4,3.6,0,0.9,50
12,2.3,2.4,3.5,0,0.9,50
11.8,2.3,2.4,3.5,0,0.9,50
11.8,2.2,2.3,3.5,0,0.9,50
11.8,2.2,2.3,3.5,0,0.9,50
11.8,2.2,2.3,3.5,0,0.9,50
11.7,2.2,2.3,3.5,0,0.9,50
11.7,2.2,2.3,3.4,0,0.9,50
11.7,2.2,2.3,3.4,0,0.9,50
11.7,2.2,2.3,3.3,0,0.9,50
11.7,2.2,2.3,3.3,0,0.9,50
11.7,2.1,2.2,3.2,0,0.9,50
11.6,2.1,2.2,3.2,0,0.9,50
11.6,2.1,2.2,3.2,0,0.9,50
11.6,2.1,2.2,3.2,0,0.9,50
11.5,2.1,2.1,3.2,0,0.9,50
11.5,2.1,2.1,3.2,0,0.9,50
11.5,2,2.1,3.1,0,0.9,50
11.5,2,2.1,3.1,0,0.9,50
11.4,2,2.1,3,0,0.9,50
11.4,2,2.1,3,0,0.9,50
11.4,2,2.1,3,0,0.9,50
11.4,2,2.1,3,0,0.9,50
11.4,2,2.1,3,0,0.9,50
11.4,2,2.1,3,0,0.9,50
11.4,2,2.1,2.9,0,0.9,50
11.3,2,2.1,2.9,0,0.9,50
11.3,2,2.1,2.9,0,0.9,50
11.2,2,2.1,2.9,0,0.9,50
11.2,2,2.1,2.9,0,0.9,50
11.1,2,2.1,2.9,0,0.9,50
11.1,2,2.1,2.9,0,0.9,50
11.1,2,2.1,2.9,0,0.9,50
11,2,2.1,2.9,0,0.9,50
11,2,2.1,2.9,0,0.9,50
11,2,2.1,2.8,0,0.9,50
10.9,2,2.1,2.8,0,0.9,50
10.9,2,2.1,2.8,0,0.9,50
10.9,2,2.1,2.8,0,0.9,50
10.9,2,2,2.8,0,0.9,50
10.9,2,2,2.8,0,0.9,50
10.9,2,2,2.8,0,0.9,50
10.8,2,2,2.8,0,0.9,50
10.8,1.9,2,2.8,0,0.9,50
10.8,1.9,2,2.8,0,0.9,50
10.8,1.9,2,2.8,0,0.9,50
10.8,1.9,2,2.8,0,0.9,50
10.8,1.9,2,2.8,0,0.9,50
10.8,1.9,2,2.8,0,0.9,50
10.8,1.9,2,2.8,0,0.9,50
10.7,1.9,2,2.8,0,0.9,50
10.7,1.9,2,2.8,0,0.9,50
10.7,1.9,2,2.8,0,0.9,50
10.7,1.9,2,2.8,0,0.9,50
10.6,1.9,2,2.8,0,0.9,50
10.6,1.9,2,2.8,0,0.9,50
10.6,1.9,2,2.8,0,0.9,50
10.6,2,2,2.8,0,0.9,50
10.6,2,2,2.8,0,0.9,50
10.4,2,2,2.8,0,0.9,50
10.4,2,2,2.8,0,0.9,50
10.4,2,2.1,2.8,0,0.9,50
10.4,2,2.1,2.8,0,0.9,50
10.3,2,2.1,2.8,0,0.9,50
10.3,2,2.1,2.8,0,0.9,50
10.3,2,2.1,2.8,0,0.9,50
10.2,2,2.1,2.8,0,0.9,50
10.2,2,2.1,2.8,0,0.9,50
10.2,2,2.1,2.8,0,0.9,50
10.1,2,2.1,2.8,0,0.9,50
10.1,2,2.1,2.8,0,0.9,50
10.1,2,2.1,2.8,0,0.9,50
10.1,2,2.1,2.8,0,0.9,50
10,2,2.1,2.8,0,0.9,50
10,2,2.1,2.8,0,0.9,50
10,2.1,2.1,2.8,0,0.9,50
10,2.1,2.1,2.8,0,0.9,50
10,2.1,2.1,2.8,0,0.9,50
9.9,2.1,2.1,2.8,0,0.9,50
9.9,2.1,2.1,2.8,0,0.9,50
9.9,2.1,2.1,2.8,0,0.9,50
9.9,2,2.1,2.8,0,0.9,50
9.9,2,2.1,2.8,0,0.9,50
9.9,2,2.1,2.7,0,0.9,50
9.8,2,2.1,2.7,0,0.9,50
9.8,2,2.1,2.8,0,0.9,50
9.8,2,2.1,2.8,0,0.9,50
9.8,2,2.1,2.8,0,0.9,50
9.8,2,2.1,2.8,0,0.9,50
9.7,2,2,2.7,0,0.9,50
9.7,2,2,2.7,0,0.9,50
9.7,1.9,2,2.7,0,0.9,50
9.6,1.9,2,2.7,0,0.9,50
9.6,1.9,2,2.7,0,0.9,50
9.6,1.9,2,2.7,0,0.9,50
9.6,1.9,2,2.7,0,0.9,50
9.6,1.9,2,2.7,0,0.9,50
9.5,1.9,2,2.7,0,0.9,50
9.5,1.9,2,2.7,0,0.9,50
9.5,1.9,1.9,2.6,0,0.9,50
9.5,1.9,1.9,2.6,0,0.9,50
9.4,1.9,1.9,2.6,0,0.9,50
9.4,1.9,1.9,2.6,0,0.9,50
9.4,1.9,1.9,2.6,0,0.9,50
9.4,1.9,1.9,2.6,0,0.9,50
9.3,1.9,1.9,2.5,0,0.9,50
9.3,1.9,1.9,2.5,0,0.9,50
9.3,1.9,1.9,2.5,0,0.9,50
9.1,1.9,1.9,2.5,0,0.9,50
9.1,1.9,1.9,2.5,0,0.9,50
9.1,1.9,1.9,2.5,0,0.9,50
9.1,1.8,1.9,2.5,0,0.9,50
9.1,1.8,1.9,2.5,0,0.9,50
9,1.8,1.9,2.5,0,0.9,50
9,1.8,1.9,2.5,0,0.9,50
9,1.8,1.8,2.4,0,0.9,50
9,1.8,1.8,2.4,0,0.9,50
9,1.7,1.8,2.4,0,0.9,50
9,1.7,1.8,2.4,0,0.9,50
9,1.7,1.8,2.3,0,0.9,50
8.9,1.7,1.8,2.3,0,0.9,50
8.9,1.7,1.7,2.3,0,0.9,50
